"bin","age","income","age_scale","inc_scale","First Name","Last Name","Email"
"20-29",25,82976.8896078598,-1.0185244382521,0.602928355600731,"Laura","Ruiz","lauraruiz@gmail.com"
"50-59",55,56809.2020885114,0.693520974671139,-0.338809840794654,"Philippe","Mitchell","philippemitchell@gmail.com"
"50-59",51,59656.0999022538,0.46524825294804,-0.236354000535427,"Özsu","Kulaksizoglu","özsukulaksizoglu@gmail.com"
"30-39",36,113332.452514812,-0.39077445351358,1.69538228533459,"Konstantin","Thomas","konstantinthomas@gmail.com"
"20-29",23,21059.1988790346,-1.13266079911365,-1.62540207477515,"Wallace","Harris","wallaceharris@yahoo.com"
"60-69",65,54902.5728883633,1.26420277897889,-0.407426738746169,"Aymeric","Guillot","aymericguillot@mail.com"
"40-49",41,97768.6599019615,-0.105433551359706,1.13526332283703,"Ashley","Obrien","ashleyobrien@yahoo.com"
"60-69",68,32332.4196582608,1.43540732027121,-1.21969474598097,"Fabio","Joly","fabiojoly@gmail.com"
"40-49",46,105703.60927586,0.179907350794167,1.42083096829056,"Logan","Charles","logancharles@gmail.com"
"30-39",35,86225.2944806891,-0.447842633944354,0.719833869083277,"Lyna","Blanchard","lynablanchard@yahoo.com"
"30-39",38,57860.7250015473,-0.27663809265203,-0.300967013037764,"Wayne","Bishop","waynebishop@gmail.com"
"30-39",33,61044.5022624165,-0.561978994805904,-0.186387356231687,"Yann","Denis","yanndenis@gmail.com"
"30-39",33,47730.8326412099,-0.561978994805904,-0.665527563298457,"Eugenia","Gallardo","eugeniagallardo@gmail.com"
"20-29",25,48664.3328321674,-1.0185244382521,-0.631932206982885,"Ismael","Pereira","ismaelpereira@gmail.com"
"20-29",24,27275.6397259602,-1.07559261868288,-1.40168112935902,"Adrian","Mason","adrianmason@yahoo.com"
"30-39",31,106211.550137295,-0.676115355667453,1.43911104406606,"Luis","Gonzalez","luisgonzalez@gmail.com"
"40-49",41,62033.3837292845,-0.105433551359706,-0.150798905843454,"Ella","Watts","ellawatts@gmail.com"
"60-69",64,82891.4710079869,1.20713459854811,0.599854260569466,"Ceylan","Poyrazoglu","ceylanpoyrazoglu@gmail.com"
"40-49",44,86281.2984374049,0.0657709899326176,0.721849372560592,"Matias","Kivisto","matiaskivisto@gmail.com"
"80-",88,17633.6932812448,2.5767709288867,-1.74868119376568,"Afet","Abaci","afetabaci@gmail.com"
"70-79",72,57589.3103638061,1.66368004199431,-0.31073484335264,"Constâncio","Almeida","constâncioalmeida@gmail.com"
"30-39",35,103292.101339091,-0.447842633944354,1.33404419612023,"Darren","Warren","darrenwarren@yahoo.com"
"30-39",31,78543.158407725,-0.676115355667453,0.443364618047323,"Ceyhan","Aclan","ceyhanaclan@gmail.com"
"20-29",22,26789.7936318833,-1.18972897954443,-1.41916604559487,"Noemie","Faure","noemiefaure@gmail.com"
"60-69",60,90309.5260595529,0.978861876825012,0.866819607807661,"Jeppe","Poulsen","jeppepoulsen@gmail.com"
"50-59",54,65955.5696494556,0.636452794240364,-0.00964496200878399,"Aleu","Da Cunha","aleuda cunha@yahoo.com"
"20-29",29,116563.097033125,-0.790251716529002,1.81164862868729,"Apolline","Chevalier","apollinechevalier@comcast.net"
"20-29",25,125845.270239672,-1.0185244382521,2.14570096127112,"Hélèna","Rey","hélènarey@gmail.com"
"20-29",21,34967.884281013,-1.2467971599752,-1.12484808829831,"Sebastian","Christiansen","sebastianchristiansen@yahoo.com"
"20-29",20,24898.5691304073,-1.30386534040597,-1.48722855015061,"Megan","Roy","meganroy@gmail.com"
"20-29",28,59137.8163813311,-0.847319896959777,-0.255006294050256,"Zackary","Gagné","zackarygagné@gmail.com"
"40-49",45,82223.1699486695,0.122839170363392,0.575803047263539,"Anna","Pedersen","annapedersen@gmail.com"
"40-49",45,87995.4585282948,0.122839170363392,0.7835395785115,"Jimmy","Ryan","jimmyryan@gmail.com"
"20-29",25,116202.804977814,-1.0185244382521,1.79868222536666,"Rich","Jimenez","richjimenez@comcast.net"
"70-79",75,38299.5098722546,1.83488458328663,-1.00494757844085,"Brayden","Ray","braydenray@gmail.com"
"20-29",26,70830.2676655251,-0.961456257821326,0.16578854980731,"Sofia","Sørensen","sofiasørensen@gmail.com"
"20-29",21,44409.6061970679,-1.2467971599752,-0.785053822507044,"Carolyn","Obrien","carolynobrien@gmail.com"
"60-69",67,39422.2438008807,1.37833913984043,-0.96454196658866,"Nathanaël","Renaud","nathanaëlrenaud@gmail.com"
"50-59",59,63952.3051840639,0.921793696394238,-0.0817396269709069,"Eetu","Halla","eetuhalla@gmail.com"
"40-49",44,124216.722122322,0.0657709899326176,2.08709180959724,"Lucie","Leroux","lucieleroux@yahoo.com"
"60-69",66,55654.0804431413,1.32127095940966,-0.380381040929316,"Helenice","Barbosa","helenicebarbosa@gmail.com"
"30-39",33,130173.84357711,-0.561978994805904,2.30148021554225,"Osnilda","Aragão","osnildaaragão@yahoo.com"
"50-59",50,81029.284347353,0.408180072517266,0.532836786983378,"Louane","Bertrand","louanebertrand@gmail.com"
"60-69",68,32880.8102126478,1.43540732027121,-1.19995894276081,"Zara","Wang","zarawang@verizon.net"
"60-69",63,62228.4073407478,1.15006641811734,-0.143780280908478,"Elsa","Niemela","elsaniemela@verizon.net"
"30-39",35,107905.50768267,-0.447842633944354,1.5000741888748,"Zilda","Silva","zildasilva@gmail.com"
"30-39",33,94003.6805565985,-0.561978994805904,0.999767022082664,"Martin","Medina","martinmedina@gmail.com"
"40-49",42,66826.2386050999,-0.0483653709289317,0.0216891866942549,"Cléa","Carpentier","cléacarpentier@yahoo.com"
"30-39",31,103634.657797184,-0.676115355667453,1.34637232029129,"Alani","Teixeira","alaniteixeira@gmail.com"
"60-69",60,54954.5528153289,0.978861876825012,-0.405556054428606,"Lily","Gagnon","lilygagnon@hotmail.com"
"40-49",44,108700.012068772,0.0657709899326176,1.52866728205671,"James","Denys","jamesdenys@gmail.com"
"20-29",24,57239.6248514986,-1.07559261868288,-0.323319532138096,"Brandon","Harris","brandonharris@gmail.com"
"40-49",47,99010.9058061968,0.236975531224942,1.17997000226635,"Michelle","Larson","michellelarson@gmail.com"
"80-",83,43359.4501724454,2.29143002673283,-0.822847457876256,"Lumi","Mantyla","lumimantyla@gmail.com"
"20-29",26,93237.6454016303,-0.961456257821326,0.972198496408326,"Teotónio","Nunes","teotónionunes@hotmail.com"
"50-59",55,92595.3919129666,0.693520974671139,0.949084698462077,"Mustapha","Spit","mustaphaspit@msn.com"
"50-59",50,4429.52085781948,0.408180072517266,-2.22388075099579,"Jessie","Cook","jessiecook@gmail.com"
"10-19",18,37768.5530708703,-1.41800170126752,-1.02405596545938,"Eduard","Kremer","eduardkremer@gmail.com"
"30-39",36,109113.18098852,-0.39077445351358,1.54353664921047,"Bonnie","Kuhn","bonniekuhn@gmail.com"
"50-59",54,65635.6802604863,0.636452794240364,-0.0211573303061822,"Allen","Sims","allensims@gmail.com"
"20-29",22,34311.4490451574,-1.18972897954443,-1.14847226734004,"Evan","Frazier","evanfrazier@yahoo.com"
"70-79",75,36426.5735095747,1.83488458328663,-1.07235191865431,"Dave","Gibson","davegibson@msn.com"
"20-29",25,121739.855741739,-1.0185244382521,1.99795287914196,"Mestan","Akaydin","mestanakaydin@yahoo.com"
"30-39",33,124065.309539285,-0.561978994805904,2.08164268411546,"Cléa","Lucas","cléalucas@msn.com"
"40-49",48,91850.5174656591,0.294043711655716,0.922277716835225,"Oscar","Morin","oscarmorin@hotmail.com"
"40-49",45,31748.6010239838,0.122839170363392,-1.24070555586853,"Rasmus","Madsen","rasmusmadsen@verizon.net"
"50-59",56,51262.8425179112,0.750589155101914,-0.538415505403545,"Vanessa","Roberts","vanessaroberts@gmail.com"
"50-59",56,44594.9127395874,0.750589155101914,-0.778384901189349,"Mason","Anderson","masonanderson@mail.com"
"60-69",67,66321.6258627838,1.37833913984043,0.00352888523561328,"Lindalva","Teixeira","lindalvateixeira@gmail.com"
"40-49",43,99632.733314777,0.00870280950184294,1.20234869797519,"Melissa","Braun","melissabraun@gmail.com"
"40-49",42,39430.9228788792,-0.0483653709289317,-0.964229618802688,"Iida","Neva","iidaneva@gmail.com"
"50-59",52,84384.3570975791,0.522316433378815,0.653581127049233,"Clifton","Davidson","cliftondavidson@live.com"
"40-49",45,57832.6316347707,0.122839170363392,-0.301978053716819,"Akseli","Saarinen","akselisaarinen@gmail.com"
"30-39",35,91720.6459142029,-0.447842633944354,0.91760382272284,"Christopher","Ellis","christopherellis@msn.com"
"60-69",60,70716.45044387,0.978861876825012,0.161692428399525,"Xian","Aarssen","xianaarssen@me.com"
"80-",88,38014.7876137783,2.5767709288867,-1.01519433127191,"Julia","Brooks","juliabrooks@yahoo.com"
"40-49",44,105467.294322258,0.0657709899326176,1.4123263261428,"John","Moreno","johnmoreno@live.com"
"40-49",42,62196.1564860964,-0.0483653709289317,-0.144940943717111,"Nathaniel","Obrien","nathanielobrien@aol.com"
"40-49",43,58776.2240051719,0.00870280950184294,-0.268019494085708,"Hólger","Souza","hólgersouza@aol.com"
"60-69",61,109890.167873676,1.03593005725579,1.57149931222029,"Milja","Hannula","miljahannula@mail.com"
"40-49",43,130594.79270822,0.00870280950184294,2.31662958153849,"Roy","Lawrence","roylawrence@gmail.com"
"20-29",24,28853.4977078165,-1.07559261868288,-1.3448962442253,"Rose","Liu","roseliu@aol.com"
"40-49",47,53245.2384861917,0.236975531224942,-0.467071868243037,"Ezra","Kumar","ezrakumar@gmail.com"
"20-29",25,58209.1860278501,-1.0185244382521,-0.288426391777981,"Paula","Perry","paulaperry@yahoo.com"
"30-39",37,105153.512235616,-0.333706273082805,1.4010337510493,"Nathanaël","Dumas","nathanaëldumas@yahoo.com"
"20-29",20,37331.451986569,-1.30386534040597,-1.03978661748845,"Romarigo","Da Mota","romarigoda mota@yahoo.com"
"50-59",51,46448.6372230669,0.46524825294804,-0.711671969433527,"Volkan","Karaer","volkankaraer@gmail.com"
"30-39",30,53786.1347149971,-0.733183536098228,-0.447605775238998,"Samuel","Aalto","samuelaalto@me.com"
"50-59",50,63426.1780574228,0.408180072517266,-0.100674200801755,"Scarlett","Bennett","scarlettbennett@gmail.com"
"20-29",23,41687.3744773941,-1.13266079911365,-0.883023105729353,"Charlie","Bach","charliebach@yahoo.com"
"20-29",21,34930.5630097155,-1.2467971599752,-1.12619122825643,"Samuel","Chen","samuelchen@verizon.net"
"30-39",35,28054.7963510199,-0.447842633944354,-1.37364038046783,"Carlene","Moreira","carlenemoreira@verizon.net"
"50-59",59,30156.825365885,0.921793696394238,-1.29799131855641,"Moritz","Franke","moritzfranke@gmail.com"
"20-29",23,27116.6134362591,-1.13266079911365,-1.40740426141385,"Lucas","Thomsen","lucasthomsen@gmail.com"
"30-39",30,96390.6283802898,-0.733183536098228,1.08566991039524,"Vincent","Williams","vincentwilliams@gmail.com"
"50-59",56,68574.5274746931,0.750589155101914,0.0846076392939142,"Bently","Chan","bentlychan@verizon.net"
"30-39",32,90799.0295020641,-0.619047175236678,0.884436146859459,"Holly","Gonzalez","hollygonzalez@gmail.com"
"40-49",47,69893.7888931344,0.236975531224942,0.132085998543592,"Flora","Leclercq","floraleclercq@live.com"
"20-29",20,49160.8186444492,-1.30386534040597,-0.614064382283112,"Sharon","Hoffman","sharonhoffman@gmail.com"
"40-49",46,68929.956889621,0.179907350794167,0.0973990430399493,"Olivia","Martin","oliviamartin@mail.com"
"60-69",61,45833.5267758467,1.03593005725579,-0.733808927570191,"Jesus","Garrido","jesusgarrido@gmail.com"
"40-49",40,92406.4992317573,-0.162501731790481,0.942286717066786,"Alex","Benitez","alexbenitez@gmail.com"
"40-49",42,36465.4896663775,-0.0483653709289317,-1.07095138101448,"Alice","Park","alicepark@live.com"
"30-39",32,118951.006924215,-0.619047175236678,1.89758614044973,"Edward","Butler","edwardbutler@yahoo.com"
"40-49",49,93889.8284192186,0.351111892086491,0.99566964410715,"Lilja","Niva","liljaniva@gmail.com"
"20-29",21,30706.4685998596,-1.2467971599752,-1.27821043316326,"Chiara","Sanchez","chiarasanchez@yahoo.com"
"60-69",63,111853.028316019,1.15006641811734,1.6421398933332,"Tonya","Cole","tonyacole@comcast.net"
"60-69",66,41005.467424594,1.32127095940966,-0.907563979566158,"Laura","Leclercq","lauraleclercq@gmail.com"
"40-49",47,37936.5436796007,0.236975531224942,-1.01801022019587,"Louis","Slawa","louisslawa@gmail.com"
"80-",81,51767.4210613529,2.17729366587128,-0.520256434714198,"Bastien","Giraud","bastiengiraud@me.com"
"40-49",47,68751.631644388,0.236975531224942,0.0909813687730387,"Lisa","Schmitt","lisaschmitt@live.com"
"30-39",30,135422.49268942,-0.733183536098228,2.49037170031271,"Eliot","Brunet","eliotbrunet@aol.com"
"80-",87,24136.1439171644,2.51970274845593,-1.51466715910965,"Isaac","Steward","isaacsteward@me.com"
"30-39",36,59655.3886822608,-0.39077445351358,-0.236379596340672,"Viivi","Hamalainen","viivihamalainen@gmail.com"
"40-49",45,99249.9944994033,0.122839170363392,1.18857446739352,"Pauline","David","paulinedavid@verizon.net"
"30-39",38,83911.2652701608,-0.27663809265203,0.636555218896177,"Laura","Jensen","laurajensen@gmail.com"
"20-29",24,31080.9884448801,-1.07559261868288,-1.26473199174182,"Maëlle","Francois","maëllefrancois@gmail.com"
"70-79",76,36374.7452598218,1.89195276371741,-1.07421714432274,"Benjamin","Payne","benjaminpayne@msn.com"
"20-29",28,71027.6169728381,-0.847319896959777,0.172890873258375,"Latife","Nebioglu","latifenebioglu@gmail.com"
"40-49",47,69266.583090917,0.236975531224942,0.109513745626241,"Georgia","Hughes","georgiahughes@live.com"
"20-29",24,52947.9015458109,-1.07559261868288,-0.477772605698301,"Amanda","Reid","amandareid@verizon.net"
"80-",85,15076.3829485798,2.40556638759438,-1.84071518868887,"Nora","Durand","noradurand@gmail.com"
"70-79",76,56270.1090385215,1.89195276371741,-0.358211039934296,"Urien","Pires","urienpires@gmail.com"
"40-49",42,127358.156230201,-0.0483653709289317,2.20014759600028,"Lucy","Mathieu","lucymathieu@live.com"
"70-79",71,48289.7530336073,1.60661186156353,-0.645412806047716,"Fabiana","Da Mata","fabianada mata@gmail.com"
"30-39",37,104519.938880626,-0.333706273082805,1.37823233888129,"Leana","Perrin","leanaperrin@gmail.com"
"50-59",56,124493.948857457,0.750589155101914,2.09706880910648,"Inalda","Pires","inaldapires@gmail.com"
"60-69",66,32787.2531206841,1.32127095940966,-1.20332593065306,"Madeleine","Jones","madeleinejones@gmail.com"
"30-39",32,79891.2046843514,-0.619047175236678,0.491878903777347,"Celso","De Souza","celsode souza@gmail.com"
"30-39",34,107204.717300404,-0.504910814375129,1.47485373062229,"Gonca","Uluhan","goncauluhan@gmail.com"
"30-39",33,56233.5879618007,-0.561978994805904,-0.359525382017295,"Florence","Foster","florencefoster@gmail.com"
"30-39",38,62664.5740749944,-0.27663809265203,-0.12808325482112,"John","Hidalgo","johnhidalgo@aol.com"
"20-29",25,83482.8689851759,-1.0185244382521,0.62113784032706,"Lionel","Gerlach","lionelgerlach@me.com"
"20-29",25,85477.5104180311,-1.0185244382521,0.692922174500404,"Hailey","Lévesque","haileylévesque@gmail.com"
"30-39",36,75336.5499957491,-0.39077445351358,0.32796330028825,"Anésia","Dias","anésiadias@gmail.com"
"30-39",38,113693.41053317,-0.27663809265203,1.70837265572676,"Lucy","Phillips","lucyphillips@gmail.com"
"20-29",25,88073.7107937412,-1.0185244382521,0.78635576726608,"Joanne","Freeman","joannefreeman@gmail.com"
"20-29",20,38291.3954240811,-1.30386534040597,-1.00523960599514,"Ahmet","Paksüt","ahmetpaksüt@me.com"
"20-29",24,23106.1759275932,-1.07559261868288,-1.55173425554783,"Milla","Jutila","millajutila@gmail.com"
"70-79",78,57413.8601589129,2.00608912457896,-0.317049048969439,"Maël","Schmitt","maëlschmitt@gmail.com"
"20-29",20,32366.8153299272,-1.30386534040597,-1.21845689423061,"Dylan","Chow","dylanchow@gmail.com"
"20-29",26,85152.1251452631,-0.961456257821326,0.681212017090294,"Taylor","Phillips","taylorphillips@live.com"
"30-39",35,43205.9000111685,-0.447842633944354,-0.828373511786454,"Stephen","Collins","stephencollins@gmail.com"
"40-49",41,75601.1652391068,-0.105433551359706,0.33748642998147,"Bernice","Perkins","berniceperkins@gmail.com"
"30-39",39,124113.696038512,-0.219569912221256,2.08338404603284,"Luis","Brückner","luisbrückner@live.com"
"10-19",18,26192.9011501827,-1.41800170126752,-1.44064736482658,"Roope","Pollari","roopepollari@gmail.com"
"20-29",24,34361.9649923261,-1.07559261868288,-1.14665426959222,"Efe","Ilicali","efeilicali@me.com"
"20-29",20,30360.0596077624,-1.30386534040597,-1.29067720460386,"Cecil","Adams","ceciladams@me.com"
"40-49",45,62215.6212384399,0.122839170363392,-0.144240434711426,"Lillie","Gilbert","lilliegilbert@msn.com"
"40-49",45,101972.534482449,0.122839170363392,1.28655484458016,"Rosie","Welch","rosiewelch@gmail.com"
"30-39",31,92608.2917861352,-0.676115355667453,0.949548946717967,"Ivan","Ford","ivanford@gmail.com"
"50-59",57,122922.684377855,0.807657335532688,2.04052121482684,"Iiris","Salmi","iirissalmi@gmail.com"
"20-29",21,35576.9111051861,-1.2467971599752,-1.10293007118163,"Natalia","Sander","nataliasander@live.com"
"20-29",29,65162.4996020024,-0.790251716529002,-0.0381864353641026,"Theo","Harris","theoharris@hotmail.com"
"80-",87,63251.0591241744,2.51970274845593,-0.106976484418911,"Joan","Fernandez","joanfernandez@gmail.com"
"30-39",39,53656.9299628144,-0.219569912221256,-0.452255672185233,"Zachary","Walker","zacharywalker@gmail.com"
"30-39",35,93161.5177748399,-0.447842633944354,0.969458770404779,"Camila","Curtis","camilacurtis@gmail.com"
"30-39",33,65132.3629358417,-0.561978994805904,-0.039271011508424,"Frederik","Thomsen","frederikthomsen@aol.com"
"50-59",53,52393.7112364937,0.57938461380959,-0.497717133924965,"Angie","May","angiemay@gmail.com"
"20-29",26,54788.4051892604,-0.961456257821326,-0.411535473343381,"Elias","Hansen","eliashansen@live.com"
"30-39",39,64901.5438604442,-0.219569912221256,-0.0475778647447968,"Okan","Asikoglu","okanasikoglu@gmail.com"
"80-",82,47492.4701307456,2.23436184630205,-0.674105894132122,"Ramon","Jenkins","ramonjenkins@gmail.com"
"50-59",57,65842.2837022206,0.807657335532688,-0.0137219635989,"Vivian","Lutz","vivianlutz@yahoo.com"
"30-39",36,91423.7219564037,-0.39077445351358,0.906917947928682,"Eleutéria","Da Cruz","eleutériada cruz@live.com"
"70-79",72,32439.3653355122,1.66368004199431,-1.21584592177239,"Andresa","Freitas","andresafreitas@gmail.com"
"50-59",55,54553.4176517087,0.693520974671139,-0.41999234365818,"Carmen","Vidal","carmenvidal@me.com"
"20-29",21,19523.7552639097,-1.2467971599752,-1.68066052662365,"Linda","Meier","lindameier@yahoo.com"
"70-79",70,42342.5443290702,1.54954368113276,-0.859444466080974,"Patrick","Kumar","patrickkumar@gmail.com"
"20-29",20,33060.5189220659,-1.30386534040597,-1.19349147956755,"Mathieu","Durand","mathieudurand@mail.com"
"30-39",39,82081.9281855187,-0.219569912221256,0.570719955256001,"Nélson","Das Neves","nélsondas neves@gmail.com"
"50-59",58,27804.6304446963,0.864725515963463,-1.38264349888426,"Morgane","Vincent","morganevincent@gmail.com"
"50-59",58,67317.4634059025,0.864725515963463,0.039367675005095,"Dana","Smith","danasmith@gmail.com"
"30-39",35,85962.7460632272,-0.447842633944354,0.710385121541324,"Ariane","Denys","arianedenys@live.com"
